sample_number,timestamp_ticks,dt_us,flags,dac0_code,dac1_code,dac2_code,dac3_code,dac0_src_channel,dac0_src_name,dac0_unit,dac0_real_value,dac0_fullscale,dac1_src_channel,dac1_src_name,dac1_unit,dac1_real_value,dac1_fullscale,dac2_src_channel,dac2_src_name,dac2_unit,dac2_real_value,dac2_fullscale,dac3_src_channel,dac3_src_name,dac3_unit,dac3_real_value,dac3_fullscale
837,417999,500,0,1975,2040,2048,2048,1,VCY,kV,-6.747793000000001,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
838,418499,500,0,1919,2040,2048,2048,1,VCY,kV,-11.877337,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
839,418999,500,0,1855,2038,2048,2048,1,VCY,kV,-17.739673,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
840,419499,500,0,1800,2042,2048,2048,1,VCY,kV,-22.808151000000002,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
841,419999,500,0,1755,2038,2048,2048,1,VCY,kV,-26.991172000000002,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
842,420499,500,0,1738,2042,2048,2048,1,VCY,kV,-28.517822000000002,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
843,420999,500,0,1733,2040,2048,2048,1,VCY,kV,-29.00635,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
844,421499,500,0,1735,2042,2048,2048,1,VCY,kV,-28.853685000000002,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
845,421999,500,0,1740,2042,2048,2048,1,VCY,kV,-28.334624,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
846,422499,500,0,1762,2040,2048,2048,1,VCY,kV,-26.288913,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
847,422999,500,0,1808,2044,2048,2048,1,VCY,kV,-22.075359000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
848,423499,500,0,1873,2042,2048,2048,1,VCY,kV,-16.151957,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
849,423999,500,0,1936,2042,2048,2048,1,VCY,kV,-10.289621,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
850,424499,500,0,2007,2038,2048,2048,1,VCY,kV,-3.786092,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
851,424999,500,0,2079,2040,2048,2048,1,VCY,kV,2.8090360000000003,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
852,425499,500,0,2157,2044,2048,2048,1,VCY,kV,10.014824,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
853,425999,500,0,2234,2042,2048,2048,1,VCY,kV,17.159546,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
854,426499,500,0,2304,2038,2048,2048,1,VCY,kV,23.602009000000002,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
855,426999,500,0,2371,2042,2048,2048,1,VCY,kV,29.769675,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
856,427499,500,0,2432,2040,2048,2048,1,VCY,kV,35.357214,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
857,427999,500,0,2483,2042,2048,2048,1,VCY,kV,40.089829,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
858,428499,500,0,2515,2040,2048,2048,1,VCY,kV,42.990464,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
859,428999,500,0,2519,2038,2048,2048,1,VCY,kV,43.326327,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
860,429499,500,0,2511,2034,2048,2048,1,VCY,kV,42.624068,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
861,429999,500,0,2495,2038,2048,2048,1,VCY,kV,41.127951,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
862,430499,500,0,2463,2038,2048,2048,1,VCY,kV,38.227316,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
863,430999,500,0,2417,2036,2048,2048,1,VCY,kV,33.952696,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
864,431499,500,0,2341,2038,2048,2048,1,VCY,kV,26.960639,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
865,431999,500,0,2256,2042,2048,2048,1,VCY,kV,19.113658,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
866,432499,500,0,2164,2044,2048,2048,1,VCY,kV,10.656017,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
867,432999,500,0,2068,2042,2048,2048,1,VCY,kV,1.8319800000000002,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
868,433499,500,0,1970,2036,2048,2048,1,VCY,kV,-7.205788,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
869,433999,500,0,1868,2042,2048,2048,1,VCY,kV,-16.548886,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
870,434499,500,0,1772,2038,2048,2048,1,VCY,kV,-25.403456000000002,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
871,434999,500,0,1682,2042,2048,2048,1,VCY,kV,-33.708432,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
872,435499,500,0,1593,2046,2048,2048,1,VCY,kV,-41.891276000000005,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
873,435999,500,0,1520,2042,2048,2048,1,VCY,kV,-48.608536,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
874,436499,500,0,1460,2036,2048,2048,1,VCY,kV,-54.165542,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
875,436999,500,0,1431,2042,2048,2048,1,VCY,kV,-56.791380000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
876,437499,500,0,1420,2042,2048,2048,1,VCY,kV,-57.798969,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
877,437999,500,0,1427,2040,2048,2048,1,VCY,kV,-57.188309000000004,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
878,438499,500,0,1444,2042,2048,2048,1,VCY,kV,-55.631126,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
879,438999,500,0,1484,2038,2048,2048,1,VCY,kV,-51.936633,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
880,439499,500,0,1548,2040,2048,2048,1,VCY,kV,-46.013231000000005,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
881,439999,500,0,1637,2040,2048,2048,1,VCY,kV,-37.799854,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
882,440499,500,0,1734,2040,2048,2048,1,VCY,kV,-28.945284,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
883,440999,500,0,1843,2040,2048,2048,1,VCY,kV,-18.869394,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
884,441499,500,0,1959,2040,2048,2048,1,VCY,kV,-8.213377,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
885,441999,500,0,2080,2042,2048,2048,1,VCY,kV,2.9922340000000003,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
886,442499,500,0,2199,2042,2048,2048,1,VCY,kV,13.923048,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
887,442999,500,0,2315,2040,2048,2048,1,VCY,kV,24.609598000000002,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
888,443499,500,0,2426,2040,2048,2048,1,VCY,kV,34.838153,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
889,443999,500,0,2534,2040,2048,2048,1,VCY,kV,44.791911,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
890,444499,500,0,2629,2040,2048,2048,1,VCY,kV,53.524349,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
891,444999,500,0,2702,2040,2048,2048,1,VCY,kV,60.211076000000006,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
892,445499,500,0,2740,2044,2048,2048,1,VCY,kV,63.752904,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
893,445999,500,0,2765,2038,2048,2048,1,VCY,kV,66.042879,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
894,446499,500,0,2774,2040,2048,2048,1,VCY,kV,66.836737,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
895,446999,500,0,2764,2038,2048,2048,1,VCY,kV,65.95128,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
896,447499,500,0,2728,2036,2048,2048,1,VCY,kV,62.59265,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
897,447999,500,0,2661,2038,2048,2048,1,VCY,kV,56.48605,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
898,448499,500,0,2573,2038,2048,2048,1,VCY,kV,48.333739,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
899,448999,500,0,2477,2042,2048,2048,1,VCY,kV,39.509702000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
900,449499,500,0,2365,2042,2048,2048,1,VCY,kV,29.220081,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
901,449999,500,0,2243,2036,2048,2048,1,VCY,kV,17.922871,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
902,450499,500,0,2110,2038,2048,2048,1,VCY,kV,5.740204,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
903,450999,500,0,1982,2042,2048,2048,1,VCY,kV,-6.045534,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
904,451499,500,0,1858,2040,2048,2048,1,VCY,kV,-17.495409000000002,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
905,451999,500,0,1734,2040,2048,2048,1,VCY,kV,-28.945284,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
906,452499,500,0,1612,2042,2048,2048,1,VCY,kV,-40.120362,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
907,452999,500,0,1502,2036,2048,2048,1,VCY,kV,-50.257318000000005,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
908,453499,500,0,1418,2036,2048,2048,1,VCY,kV,-58.0127,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
909,453999,500,0,1367,2044,2048,2048,1,VCY,kV,-62.745315000000005,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
910,454499,500,0,1330,2042,2048,2048,1,VCY,kV,-66.134478,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
911,454999,500,0,1304,2040,2048,2048,1,VCY,kV,-68.516052,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
912,455499,500,0,1299,2040,2048,2048,1,VCY,kV,-68.94351400000001,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
913,455999,500,0,1324,2042,2048,2048,1,VCY,kV,-66.65353900000001,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
914,456499,500,0,1383,2040,2048,2048,1,VCY,kV,-61.249198,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
915,456999,500,0,1459,2038,2048,2048,1,VCY,kV,-54.257141000000004,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
916,457499,500,0,1549,2044,2048,2048,1,VCY,kV,-45.921632,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
917,457999,500,0,1650,2038,2048,2048,1,VCY,kV,-36.6396,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
918,458499,500,0,1766,2040,2048,2048,1,VCY,kV,-25.95305,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
919,458999,500,0,1892,2040,2048,2048,1,VCY,kV,-14.381043,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
920,459499,500,0,2016,2040,2048,2048,1,VCY,kV,-2.9006350000000003,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
921,459999,500,0,2139,2044,2048,2048,1,VCY,kV,8.335509,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
922,460499,500,0,2266,2040,2048,2048,1,VCY,kV,20.060181,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
923,460999,500,0,2387,2040,2048,2048,1,VCY,kV,31.174193000000002,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
924,461499,500,0,2497,2042,2048,2048,1,VCY,kV,41.372215000000004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
925,461999,500,0,2579,2040,2048,2048,1,VCY,kV,48.913866,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
926,462499,500,0,2641,2042,2048,2048,1,VCY,kV,54.593004,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
