795,795531,-1242660929,-1396051222,
796,796531,-1760545534,-1379622676,
797,797531,-1688771037,-1123389079,
798,798531,-958965300,-836153054,
799,799531,84677904,-650451990,
800,800531,441108176,-485311364,
801,801531,413611669,-208069159,
802,802531,816132636,86440550,
803,803531,1376095122,227955733,
804,804531,1614326947,186660185,
805,805531,1424165306,23349391,
806,806531,696317910,-178561671,
807,807531,-38071393,-354807464,
808,808531,-213728988,-563724392,
809,809531,-436280741,-864192142,
810,810531,-939819934,-1185273911,
811,811531,-1634361077,-1360225154,
812,812531,-2032346294,-1285732746,
813,813531,-1490628289,-1126277342,
814,814531,-615557750,-1074359155,
815,815531,-583202139,-971608113,
816,816531,-607512860,-628879367,
817,817531,191153980,-240730126,
818,818531,998196077,-10484954,
819,819531,1467498969,86324866,
820,820531,1496010884,111538822,
821,821531,1083272208,108122922,
822,822531,797904720,61631863,
823,823531,851997481,-130291326,
824,824531,422094468,-457498057,
825,825531,-333821984,-785752006,
826,826531,-1063206853,-1033363568,
827,827531,-1607543806,-1154981377,
828,828531,-1491811404,-1209218135,
829,829531,-1144403747,-1290840308,
830,830531,-1293548199,-1297186224,
831,831531,-1418460562,-1063261808,
832,832531,-739038755,-696741362,
833,833531,195004403,-416908125,
834,834531,904053967,-259621761,
835,835531,972211466,-93410732,
836,836531,910295943,131947570,
837,837531,1273708398,248960212,
838,838531,1544498034,145144442,
839,839531,1118284845,-75917583,
840,840531,484613067,-315999149,
841,841531,-178026113,-565190568,
842,842531,-797513839,-781754543,
843,843531,-886775933,-1003325000,
844,844531,-1089021567,-1249425284,
845,845531,-1626036371,-1375781653,
846,846531,-1822411872,-1293343805,
847,847531,-1375060134,-1093851210,
848,848531,-740572831,-885334155,
849,849531,-42466056,-706044158,
850,850531,168788589,-485169378,
851,851531,295735292,-145519281,
852,852531,1053142823,138968435,
853,853531,1688757836,187679791,
854,854531,1501504036,104922127,
855,855531,1024732579,28457352,
856,856531,652614563,-92471889,
857,857531,279576971,-313630194,
858,858531,21866088,-621595662,
859,859531,-586696364,-941413005,
860,860531,-1314976656,-1166148763,
861,861531,-1674018212,-1263827087,
862,862531,-1621127351,-1262261385,
863,863531,-1315842953,-1209661615,
864,864531,-917640369,-1123299136,
865,865531,-820143943,-923764862,
866,866531,-520405531,-570089651,
867,867531,420962601,-237040355,
868,868531,1137171401,-55690916,
869,869531,1310451219,41515742,
870,870531,1218165334,128861861,
871,871531,1097508174,176499186,
872,872531,1099467593,84459802,
873,873531,1007047416,-192437158,
874,874531,209571053,-515307623,
875,875531,-641055488,-748201863,
876,876531,-984423405,-953243991,
877,877531,-1253701558,-1153654376,
878,878531,-1415431504,-1284930589,
879,879531,-1424757943,-1328718709,
880,880531,-1511442277,-1244532927,
