dev_t_s,dev_t_us,seq,adc_34,adc_35,v_inst,i_inst,v1_mag,i1_mag,v1_angle_deg,i1_angle_deg,vi_angle_deg,fourier_valid,f_est_hz,norm_ready,norm_gain_v,norm_gain_i,oc_51_pickup,oc_50_pickup,oc_51_timer_s,oc_51_active,oc_50_trip,oc_51_trip,oc_trip,dist_line_z_ohm,dist_z1_ohm,dist_z2_ohm,dist_line_angle_deg,dist_z_mag_ohm,dist_z_angle_deg,dist_r_ohm,dist_x_ohm,dist_fault_pct,dist_z2_timer_s,dist_z1_trip,dist_z2_trip,dist_trip,dir67_direction,dir67_angle_deg,dir67_window_deg,dir67_power_w,dir67_prefault_power_w,dir67_power_min_w,dir67_permit,dir67_block_active,uv_pickup,ov_pickup,uv_timer_s,ov_timer_s,uv_trip,ov_trip,voltage_trip_code,cycle_id,cycle_update,quality_flags
31.486404419,31486404,8357,2342,2427,65878.351562500,60.220142365,209129.640625000,39.598472595,-28.734848,-2.999741,25.735107,1,60.823551,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,364,1,0
31.502832413,31502833,8380,2288,2427,15052.138671875,60.533786774,215916.921875000,46.190647125,-33.741776,-14.905518,18.836258,1,60.867977,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,365,1,0
31.519960403,31519961,8404,2407,2429,127105.171875000,79.960098267,210951.921875000,48.012931824,-35.658539,-13.371964,22.286575,1,58.383934,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,366,1,0
31.536403656,31536404,8427,2328,2432,52749.308593750,109.026092529,214734.921875000,46.719814301,-29.541183,-8.530487,21.010696,1,60.816154,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,367,1,0
31.552835464,31552837,8450,2291,2428,17956.433593750,71.264175415,215415.218750000,50.310173035,-35.047348,-23.697937,11.349411,1,60.853161,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,368,1,0
31.569971085,31569972,8474,2398,2431,118706.812500000,100.301910400,214413.218750000,39.208213806,-35.230179,-17.993484,17.236694,1,58.360081,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,369,1,0
31.586423874,31586425,8497,2320,2427,45305.667968750,62.518802643,216280.203125000,52.419425964,-30.671936,-19.811554,10.860382,1,60.779190,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,370,1,0
31.602861404,31602862,8520,2278,2427,5794.375976562,62.904502869,217740.218750000,44.658832550,-35.368835,-22.618500,12.750336,1,60.838352,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,371,1,0
31.619300842,31619299,8543,2280,2421,7642.500488281,5.987541199,217056.203125000,48.878211975,-39.078247,-19.089783,19.988464,1,60.838352,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,372,1,0
31.636428833,31636428,8567,2318,2427,43333.375000000,63.629283905,219927.359375000,45.200012207,-41.374878,-22.751450,18.623428,1,58.380524,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,373,1,0
31.652879715,31652879,8590,2289,2426,16030.689453125,54.447349548,214277.203125000,50.476837158,-37.201172,-16.811234,20.389938,1,60.786579,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,374,1,0
31.670019150,31670021,8614,2399,2427,119583.632812500,64.424697876,207073.515625000,43.156188965,-35.343628,-13.853653,21.489975,1,58.336250,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,375,1,0
31.686464310,31686463,8637,2316,2428,41480.375000000,74.287612915,214735.156250000,46.004615784,-30.674347,-6.655762,24.018585,1,60.819851,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,376,1,0
31.702899933,31702900,8660,2285,2422,12326.217773438,17.285882950,217341.984375000,51.182769775,-35.777435,-14.231003,21.546432,1,60.838352,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,377,1,0
31.720035553,31720037,8684,2390,2427,111188.617187500,65.375534058,213557.546875000,45.537090302,-35.793961,-10.421173,25.372787,1,58.353271,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,378,1,0
31.736488342,31736487,8707,2316,2432,41551.726562500,113.513214111,213482.703125000,50.005558014,-30.876389,-12.636169,18.240219,1,60.790272,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,379,1,0
31.752916336,31752916,8730,2283,2422,10485.619140625,18.260728836,214982.453125000,36.584617615,-35.360504,-23.510834,11.849670,1,60.867977,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,380,1,0
31.770042419,31770042,8754,2380,2428,101808.914062500,75.837478638,211612.359375000,39.710308075,-35.941406,-20.742950,15.198456,1,58.390751,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,381,1,0
31.786479950,31786481,8777,2309,2429,34987.968750000,85.779510498,213607.062500000,42.654987335,-31.642944,-20.330765,11.312180,1,60.830952,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,382,1,0
31.802915573,31802916,8800,2278,2421,5816.672851562,9.732933044,217487.406250000,42.877109528,-36.598297,-26.255295,10.343002,1,60.845757,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,383,1,0
31.820056915,31820055,8824,2374,2425,96203.226562500,48.222454071,212766.796875000,43.933227539,-37.199066,-20.941925,16.257141,1,58.346462,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,384,1,0
31.836496353,31836496,8847,2302,2429,28470.203125000,86.747291565,215634.218750000,47.075080872,-32.499252,-14.761917,17.737335,1,60.823551,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,385,1,0
31.852928162,31852927,8870,2275,2420,3089.079833984,1.220678568,219351.171875000,48.738231659,-37.110992,-24.912369,12.198624,1,60.860569,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,386,1,0
31.870063782,31870065,8894,2363,2431,85943.500000000,106.402481079,214424.468750000,37.541145325,-37.715652,-26.783646,10.932007,1,58.349865,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,387,1,0
31.886499405,31886500,8917,2297,2431,23854.351562500,106.824913025,217283.843750000,44.747173309,-32.578506,-13.190903,19.387604,1,60.845757,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,388,1,0
31.902940750,31902939,8940,2277,2418,5064.017089844,-16.918548584,217711.828125000,59.263187408,-37.466858,-13.389160,24.077698,1,60.830952,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,389,1,0
31.920080185,31920080,8964,2357,2431,80371.398437500,107.459274292,214345.828125000,47.054698944,-38.039734,-20.951569,17.088165,1,58.339653,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,390,1,0
31.936529160,31936530,8987,2302,2434,28624.330078125,136.497009277,216834.468750000,47.634590149,-33.176346,-13.022812,20.153534,1,60.790272,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,391,1,0
31.952974319,31952974,9010,2276,2422,4177.859375000,22.184137344,221415.015625000,53.783321381,-37.743744,-26.468079,11.275665,1,60.812454,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,392,1,0
31.970119476,31970119,9034,2365,2427,87972.093750000,70.289329529,213261.500000000,41.828063965,-37.528778,-23.330246,14.198532,1,58.326042,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,393,1,0
31.986555099,31986556,9057,2303,2428,29656.251953125,80.330253601,217014.078125000,36.755496979,-32.709991,-13.243179,19.466812,1,60.838352,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,394,1,0
32.003677368,32003677,9081,2447,2430,165250.234375000,99.664733887,211972.093750000,45.229984283,-32.418991,-10.123444,22.295547,1,58.407803,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,395,1,0
32.020118713,32020121,9104,2354,2435,77730.757812500,147.723297119,221014.453125000,53.084041595,-27.797211,-13.298569,14.498642,1,60.812454,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,396,1,0
32.036540985,32036541,9127,2300,2430,26917.091796875,100.308975220,215693.453125000,49.738594055,-33.080994,-3.462982,29.618011,1,60.901340,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,397,1,0
32.052978516,32052979,9150,2275,2421,3381.167480469,14.560547829,217278.718750000,42.278415680,-37.769989,-25.644363,12.125626,1,60.834652,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,398,1,0
32.070106506,32070109,9174,2340,2425,64575.242187500,53.078323364,214005.671875000,50.283733368,-38.271240,-29.409119,8.862122,1,58.377117,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,284.474761963,14.476501,275.442749023,71.113838196,545.755310059,0.000000000,0,0,0,forward,86.636002,90.000000,483037056.000000000,483037056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,399,1,0
