sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI,state
31,857000,500,1319,2475,1169,2318,1.082000,2.010000,0,0,LOOP
32,857500,500,1451,2385,1296,2227,1.186000,1.939000,0,0,LOOP
0,858000,500,1655,2233,1488,2079,1.341000,1.823000,0,0,LOOP
1,858500,500,1822,2115,1651,1978,1.470000,1.725000,0,0,LOOP
2,859000,500,1996,1994,1809,1841,1.603000,1.620000,0,0,LOOP
3,859500,500,2177,1872,1984,1716,1.733000,1.527000,0,0,LOOP
4,860000,500,2358,1760,2157,1613,1.881000,1.434000,0,0,LOOP
5,860500,500,2525,1660,2320,1508,2.009000,1.349000,0,0,LOOP
6,861000,500,2673,1579,2452,1408,2.114000,1.284000,0,0,LOOP
7,861500,500,2796,1513,2559,1362,2.204000,1.235000,0,0,LOOP
8,862000,500,2893,1456,2663,1301,2.289000,1.189000,0,0,LOOP
9,862500,500,2961,1419,2724,1251,2.336000,1.162000,0,0,LOOP
10,863000,500,3003,1411,2767,1260,2.376000,1.156000,0,0,LOOP
11,863500,500,3007,1420,2768,1299,2.372000,1.160000,0,0,LOOP
12,864000,500,2979,1465,2746,1301,2.353000,1.198000,0,0,LOOP
13,864500,500,2913,1528,2682,1373,2.302000,1.255000,0,0,LOOP
14,865000,500,2815,1595,2593,1456,2.231000,1.301000,0,0,LOOP
15,865500,500,2690,1685,2471,1535,2.134000,1.377000,0,0,LOOP
16,866000,500,2544,1781,2336,1636,2.018000,1.455000,0,0,LOOP
17,866500,500,2385,1905,2185,1751,1.897000,1.553000,0,0,LOOP
18,867000,500,2218,2026,2023,1872,1.771000,1.663000,0,0,LOOP
19,867500,500,2039,2144,1851,1991,1.636000,1.740000,0,0,LOOP
20,868000,500,1858,2266,1683,2112,1.495000,1.845000,0,0,LOOP
21,868500,500,1679,2367,1516,2219,1.358000,1.923000,0,0,LOOP
22,869000,500,1518,2466,1361,2317,1.241000,2.001000,0,0,LOOP
23,869500,500,1377,2541,1232,2368,1.135000,2.063000,0,0,LOOP
24,870000,500,1265,2603,1123,2463,1.044000,2.114000,0,0,LOOP
25,870500,500,1176,2653,1040,2496,0.981000,2.153000,0,0,LOOP
26,871000,500,1115,2685,976,2530,0.927000,2.183000,0,0,LOOP
27,871500,500,1087,2684,947,2509,0.903000,2.187000,0,0,LOOP
28,872000,500,1094,2662,946,2533,0.911000,2.166000,0,0,LOOP
29,872500,500,1133,2605,991,2447,0.940000,2.114000,0,0,LOOP
30,873000,500,1211,2548,1072,2395,1.001000,2.068000,0,0,LOOP
31,873500,500,1319,2475,1168,2335,1.082000,2.005000,0,0,LOOP
32,874000,500,1451,2385,1298,2225,1.191000,1.947000,0,0,LOOP
0,874500,500,1655,2233,1491,2087,1.341000,1.819000,0,0,LOOP
1,875000,500,1822,2115,1650,1967,1.470000,1.723000,0,0,LOOP
2,875500,500,1996,1994,1814,1850,1.596000,1.628000,0,0,LOOP
3,876000,500,2177,1872,1978,1715,1.736000,1.521000,0,0,LOOP
4,876500,500,2358,1760,2151,1609,1.880000,1.440000,0,0,LOOP
5,877000,500,2525,1660,2311,1506,2.000000,1.353000,0,0,LOOP
6,877500,500,2673,1579,2450,1427,2.114000,1.287000,0,0,LOOP
7,878000,500,2796,1513,2559,1367,2.204000,1.242000,0,0,LOOP
8,878500,500,2893,1456,2665,1299,2.290000,1.192000,0,0,LOOP
9,879000,500,2961,1419,2729,1264,2.334000,1.160000,0,0,LOOP
10,879500,500,3003,1411,2768,1250,2.368000,1.145000,0,0,LOOP
11,880000,500,3007,1420,2774,1271,2.372000,1.156000,0,0,LOOP
12,880500,500,2979,1465,2739,1306,2.354000,1.192000,0,0,LOOP
13,881000,500,2913,1528,2683,1373,2.303000,1.251000,0,0,LOOP
14,881500,500,2815,1595,2593,1441,2.228000,1.300000,0,0,LOOP
15,882000,500,2690,1685,2479,1535,2.123000,1.367000,0,0,LOOP
16,882500,500,2544,1781,2335,1625,2.013000,1.454000,0,0,LOOP
17,883000,500,2385,1905,2186,1747,1.907000,1.551000,0,0,LOOP
18,883500,500,2218,2026,2023,1871,1.768000,1.648000,0,0,LOOP
19,884000,500,2039,2144,1858,1989,1.637000,1.753000,0,0,LOOP
20,884500,500,1858,2266,1680,2109,1.495000,1.852000,0,0,LOOP
21,885000,500,1679,2367,1510,2214,1.361000,1.925000,0,0,LOOP
22,885500,500,1518,2466,1360,2311,1.238000,1.998000,0,0,LOOP
23,886000,500,1377,2541,1218,2384,1.126000,2.067000,0,0,LOOP
24,886500,500,1265,2603,1117,2455,1.046000,2.120000,0,0,LOOP
25,887000,500,1176,2653,1040,2498,0.980000,2.154000,0,0,LOOP
26,887500,500,1115,2685,974,2528,0.928000,2.176000,0,0,LOOP
27,888000,500,1087,2684,954,2541,0.902000,2.178000,0,0,LOOP
28,888500,500,1094,2662,950,2511,0.903000,2.159000,0,0,LOOP
29,889000,500,1133,2605,987,2452,0.940000,2.115000,0,0,LOOP
30,889500,500,1211,2548,1070,2391,1.005000,2.067000,0,0,LOOP
31,890000,500,1319,2475,1172,2317,1.087000,2.007000,0,0,LOOP
32,890500,500,1451,2385,1296,2232,1.184000,1.939000,0,0,LOOP
0,891000,500,1655,2233,1488,2076,1.345000,1.819000,0,0,LOOP
1,891500,500,1822,2115,1649,1960,1.473000,1.722000,0,0,LOOP
2,892000,500,1996,1994,1811,1843,1.598000,1.628000,0,0,LOOP
3,892500,500,2177,1872,1977,1723,1.730000,1.521000,0,0,LOOP
4,893000,500,2358,1760,2159,1616,1.873000,1.441000,0,0,LOOP
5,893500,500,2525,1660,2307,1507,2.002000,1.354000,0,0,LOOP
6,894000,500,2673,1579,2452,1424,2.113000,1.281000,0,0,LOOP
7,894500,500,2796,1513,2559,1355,2.204000,1.245000,0,0,LOOP
8,895000,500,2893,1456,2666,1302,2.294000,1.199000,0,0,LOOP
9,895500,500,2961,1419,2736,1261,2.338000,1.161000,0,0,LOOP
10,896000,500,3003,1411,2768,1261,2.372000,1.156000,0,0,LOOP
11,896500,500,3007,1420,2769,1243,2.376000,1.149000,0,0,LOOP
12,897000,500,2979,1465,2740,1314,2.352000,1.186000,0,0,LOOP
13,897500,500,2913,1528,2678,1371,2.305000,1.249000,0,0,LOOP
14,898000,500,2815,1595,2594,1443,2.228000,1.309000,0,0,LOOP
15,898500,500,2690,1685,2475,1522,2.123000,1.354000,0,0,LOOP
16,899000,500,2544,1781,2335,1622,2.022000,1.454000,0,0,LOOP
17,899500,500,2385,1905,2192,1751,1.896000,1.553000,0,0,LOOP
18,900000,500,2218,2026,2028,1861,1.768000,1.652000,0,0,LOOP
19,900500,500,2039,2144,1856,1982,1.636000,1.748000,0,0,LOOP
20,901000,500,1858,2266,1681,2099,1.507000,1.852000,0,0,LOOP
21,901500,500,1679,2367,1518,2209,1.362000,1.924000,0,0,LOOP
22,902000,500,1518,2466,1360,2305,1.242000,1.997000,0,0,LOOP
23,902500,500,1377,2541,1230,2365,1.140000,2.073000,0,0,LOOP
24,903000,500,1265,2603,1119,2441,1.042000,2.117000,0,0,LOOP
25,903500,500,1176,2653,1039,2499,0.978000,2.153000,0,0,LOOP
26,904000,500,1115,2685,975,2530,0.927000,2.179000,0,0,LOOP
27,904500,500,1087,2684,953,2525,0.907000,2.176000,0,0,LOOP
28,905000,500,1094,2662,960,2503,0.913000,2.157000,0,0,LOOP
29,905500,500,1133,2605,989,2450,0.938000,2.114000,0,0,LOOP
30,906000,500,1211,2548,1072,2391,1.000000,2.071000,0,0,LOOP
31,906500,500,1319,2475,1162,2310,1.088000,2.015000,0,0,LOOP
32,907000,500,1451,2385,1295,2234,1.186000,1.951000,0,0,LOOP
0,907500,500,1655,2233,1488,2079,1.342000,1.823000,0,0,LOOP
1,908000,500,1822,2115,1651,1962,1.469000,1.722000,0,0,LOOP
2,908500,500,1996,1994,1808,1840,1.603000,1.620000,0,0,LOOP
3,909000,500,2177,1872,1984,1719,1.736000,1.521000,0,0,LOOP
4,909500,500,2358,1760,2158,1606,1.881000,1.437000,0,0,LOOP
5,910000,500,2525,1660,2314,1510,2.006000,1.353000,0,0,LOOP
6,910500,500,2673,1579,2459,1423,2.112000,1.288000,0,0,LOOP
7,911000,500,2796,1513,2559,1360,2.204000,1.225000,0,0,LOOP
8,911500,500,2893,1456,2668,1299,2.287000,1.195000,0,0,LOOP
9,912000,500,2961,1419,2726,1264,2.337000,1.158000,0,0,LOOP
10,912500,500,3003,1411,2768,1262,2.371000,1.153000,0,0,LOOP
11,913000,500,3007,1420,2782,1237,2.367000,1.165000,0,0,LOOP
12,913500,500,2979,1465,2742,1311,2.355000,1.204000,0,0,LOOP
13,914000,500,2913,1528,2684,1375,2.307000,1.251000,0,0,LOOP
14,914500,500,2815,1595,2591,1446,2.226000,1.304000,0,0,LOOP
15,915000,500,2690,1685,2467,1535,2.129000,1.377000,0,0,LOOP
16,915500,500,2544,1781,2330,1616,2.022000,1.444000,0,0,LOOP
17,916000,500,2385,1905,2179,1746,1.898000,1.551000,0,0,LOOP
18,916500,500,2218,2026,2023,1872,1.771000,1.651000,0,0,LOOP
19,917000,500,2039,2144,1856,1983,1.640000,1.744000,0,0,LOOP
20,917500,500,1858,2266,1684,2113,1.499000,1.856000,0,0,LOOP
21,918000,500,1679,2367,1516,2213,1.365000,1.925000,0,0,LOOP
22,918500,500,1518,2466,1362,2307,1.240000,2.003000,0,0,LOOP
23,919000,500,1377,2541,1232,2387,1.126000,2.065000,0,0,LOOP
24,919500,500,1265,2603,1119,2450,1.043000,2.110000,0,0,LOOP
25,920000,500,1176,2653,1039,2495,0.973000,2.152000,0,0,LOOP
26,920500,500,1115,2685,972,2529,0.928000,2.179000,0,0,LOOP
27,921000,500,1087,2684,948,2539,0.905000,2.179000,0,0,LOOP
28,921500,500,1094,2662,962,2509,0.911000,2.140000,0,0,LOOP
29,922000,500,1133,2605,987,2448,0.938000,2.114000,0,0,LOOP
30,922500,500,1211,2548,1071,2391,1.006000,2.067000,0,0,LOOP
31,923000,500,1319,2475,1176,2318,1.083000,2.014000,0,0,LOOP
32,923500,500,1451,2385,1294,2229,1.179000,1.936000,0,0,LOOP
0,924000,500,1655,2233,1479,2077,1.341000,1.813000,0,0,LOOP
1,924500,500,1822,2115,1650,1959,1.470000,1.727000,0,0,LOOP
2,925000,500,1996,1994,1808,1837,1.603000,1.623000,0,0,LOOP
3,925500,500,2177,1872,1975,1707,1.738000,1.525000,0,0,LOOP
4,926000,500,2358,1760,2160,1602,1.878000,1.442000,0,0,LOOP
5,926500,500,2525,1660,2313,1509,2.009000,1.353000,0,0,LOOP
6,927000,500,2673,1579,2448,1426,2.117000,1.291000,0,0,LOOP
7,927500,500,2796,1513,2559,1357,2.203000,1.243000,0,0,LOOP
8,928000,500,2893,1456,2659,1296,2.280000,1.189000,0,0,LOOP
9,928500,500,2961,1419,2723,1265,2.333000,1.160000,0,0,LOOP
10,929000,500,3003,1411,2766,1254,2.373000,1.155000,0,0,LOOP
11,929500,500,3007,1420,2777,1267,2.372000,1.164000,0,0,LOOP
12,930000,500,2979,1465,2746,1309,2.355000,1.200000,0,0,LOOP
13,930500,500,2913,1528,2686,1375,2.307000,1.247000,0,0,LOOP
14,931000,500,2815,1595,2589,1437,2.229000,1.298000,0,0,LOOP
15,931500,500,2690,1685,2463,1509,2.125000,1.363000,0,0,LOOP
16,932000,500,2544,1781,2331,1631,2.020000,1.459000,0,0,LOOP
17,932500,500,2385,1905,2192,1747,1.901000,1.551000,0,0,LOOP
18,933000,500,2218,2026,2021,1869,1.768000,1.650000,0,0,LOOP
19,933500,500,2039,2144,1855,1987,1.635000,1.728000,0,0,LOOP
20,934000,500,1858,2266,1683,2117,1.499000,1.852000,0,0,LOOP
21,934500,500,1679,2367,1514,2214,1.361000,1.924000,0,0,LOOP
22,935000,500,1518,2466,1363,2311,1.238000,2.004000,0,0,LOOP
23,935500,500,1377,2541,1226,2390,1.131000,2.059000,0,0,LOOP
24,936000,500,1265,2603,1117,2458,1.044000,2.118000,0,0,LOOP
25,936500,500,1176,2653,1034,2491,0.980000,2.154000,0,0,LOOP
26,937000,500,1115,2685,977,2531,0.927000,2.181000,0,0,LOOP
27,937500,500,1087,2684,948,2525,0.905000,2.175000,0,0,LOOP
28,938000,500,1094,2662,945,2501,0.907000,2.155000,0,0,LOOP
29,938500,500,1133,2605,991,2450,0.943000,2.117000,0,0,LOOP
30,939000,500,1211,2548,1066,2389,1.003000,2.068000,0,0,LOOP
31,939500,500,1319,2475,1168,2324,1.085000,2.011000,0,0,LOOP
32,940000,500,1451,2385,1296,2235,1.184000,1.930000,0,0,LOOP
0,940500,500,1655,2233,1489,2099,1.346000,1.823000,0,0,LOOP
1,941000,500,1822,2115,1648,1957,1.470000,1.725000,0,0,LOOP
2,941500,500,1996,1994,1808,1824,1.598000,1.624000,0,0,LOOP
3,942000,500,2177,1872,1981,1719,1.740000,1.533000,0,0,LOOP
4,942500,500,2358,1760,2151,1610,1.878000,1.435000,0,0,LOOP
5,943000,500,2525,1660,2311,1507,2.003000,1.355000,0,0,LOOP
6,943500,500,2673,1579,2450,1422,2.113000,1.284000,0,0,LOOP
7,944000,500,2796,1513,2559,1354,2.204000,1.238000,0,0,LOOP
8,944500,500,2893,1456,2663,1281,2.278000,1.189000,0,0,LOOP
9,945000,500,2961,1419,2733,1264,2.336000,1.160000,0,0,LOOP
10,945500,500,3003,1411,2768,1257,2.372000,1.152000,0,0,LOOP
11,946000,500,3007,1420,2770,1264,2.371000,1.162000,0,0,LOOP
12,946500,500,2979,1465,2745,1310,2.357000,1.191000,0,0,LOOP
13,947000,500,2913,1528,2685,1367,2.297000,1.243000,0,0,LOOP
14,947500,500,2815,1595,2587,1434,2.228000,1.299000,0,0,LOOP
15,948000,500,2690,1685,2454,1524,2.129000,1.369000,0,0,LOOP
16,948500,500,2544,1781,2329,1623,2.026000,1.458000,0,0,LOOP
17,949000,500,2385,1905,2182,1749,1.904000,1.553000,0,0,LOOP
18,949500,500,2218,2026,2026,1874,1.769000,1.650000,0,0,LOOP
19,950000,500,2039,2144,1860,2000,1.634000,1.740000,0,0,LOOP
20,950500,500,1858,2266,1682,2111,1.501000,1.845000,0,0,LOOP
21,951000,500,1679,2367,1520,2208,1.355000,1.929000,0,0,LOOP
22,951500,500,1518,2466,1364,2310,1.239000,2.000000,0,0,LOOP
23,952000,500,1377,2541,1226,2402,1.126000,2.059000,0,0,LOOP
24,952500,500,1265,2603,1131,2411,1.048000,2.106000,0,0,LOOP
25,953000,500,1176,2653,1038,2495,0.978000,2.150000,0,0,LOOP
26,953500,500,1115,2685,976,2529,0.927000,2.178000,0,0,LOOP
27,954000,500,1087,2684,944,2522,0.903000,2.186000,0,0,LOOP
28,954500,500,1094,2662,954,2507,0.908000,2.154000,0,0,LOOP
29,955000,500,1133,2605,987,2442,0.934000,2.114000,0,0,LOOP
30,955500,500,1211,2548,1071,2389,1.004000,2.071000,0,0,LOOP
31,956000,500,1319,2475,1174,2317,1.079000,2.002000,0,0,LOOP
32,956500,500,1451,2385,1291,2228,1.186000,1.935000,0,0,LOOP
0,957000,500,1655,2233,1488,2096,1.342000,1.817000,0,0,LOOP
1,957500,500,1822,2115,1655,1965,1.470000,1.723000,0,0,LOOP
2,958000,500,1996,1994,1810,1842,1.599000,1.624000,0,0,LOOP
3,958500,500,2177,1872,1981,1703,1.736000,1.532000,0,0,LOOP
4,959000,500,2358,1760,2155,1607,1.873000,1.436000,0,0,LOOP
5,959500,500,2525,1660,2308,1509,2.003000,1.358000,0,0,LOOP
6,960000,500,2673,1579,2450,1425,2.113000,1.291000,0,0,LOOP
7,960500,500,2796,1513,2586,1369,2.204000,1.239000,0,0,LOOP
8,961000,500,2893,1456,2660,1299,2.284000,1.184000,0,0,LOOP
9,961500,500,2961,1419,2727,1262,2.335000,1.160000,0,0,LOOP
10,962000,500,3003,1411,2767,1255,2.373000,1.151000,0,0,LOOP
11,962500,500,3007,1420,2774,1247,2.372000,1.158000,0,0,LOOP
12,963000,500,2979,1465,2737,1295,2.349000,1.187000,0,0,LOOP
13,963500,500,2913,1528,2687,1371,2.299000,1.250000,0,0,LOOP
14,964000,500,2815,1595,2595,1439,2.231000,1.302000,0,0,LOOP
15,964500,500,2690,1685,2478,1526,2.133000,1.371000,0,0,LOOP
16,965000,500,2544,1781,2331,1587,2.026000,1.440000,0,0,LOOP
17,965500,500,2385,1905,2187,1759,1.899000,1.548000,0,0,LOOP
18,966000,500,2218,2026,2032,1872,1.769000,1.650000,0,0,LOOP
19,966500,500,2039,2144,1857,2000,1.639000,1.746000,0,0,LOOP
20,967000,500,1858,2266,1691,2104,1.504000,1.843000,0,0,LOOP
21,967500,500,1679,2367,1516,2209,1.367000,1.920000,0,0,LOOP
22,968000,500,1518,2466,1368,2307,1.237000,2.004000,0,0,LOOP
23,968500,500,1377,2541,1226,2401,1.126000,2.066000,0,0,LOOP
24,969000,500,1265,2603,1110,2460,1.043000,2.106000,0,0,LOOP
25,969500,500,1176,2653,1023,2497,0.980000,2.152000,0,0,LOOP
26,970000,500,1115,2685,971,2528,0.927000,2.179000,0,0,LOOP
27,970500,500,1087,2684,951,2529,0.907000,2.176000,0,0,LOOP
28,971000,500,1094,2662,959,2499,0.915000,2.156000,0,0,LOOP
29,971500,500,1133,2605,994,2454,0.937000,2.102000,0,0,LOOP
30,972000,500,1211,2548,1072,2391,1.006000,2.068000,0,0,LOOP
31,972500,500,1319,2475,1180,2317,1.083000,2.016000,0,0,LOOP
32,973000,500,1451,2385,1280,2228,1.186000,1.934000,0,0,LOOP
0,973500,500,1655,2233,1490,2085,1.341000,1.822000,0,0,LOOP
1,974000,500,1822,2115,1648,1965,1.468000,1.719000,0,0,LOOP
2,974500,500,1996,1994,1810,1842,1.599000,1.624000,0,0,LOOP
3,975000,500,2177,1872,1983,1722,1.739000,1.526000,0,0,LOOP
4,975500,500,2358,1760,2159,1606,1.881000,1.436000,0,0,LOOP
5,976000,500,2525,1660,2314,1502,2.005000,1.354000,0,0,LOOP
6,976500,500,2673,1579,2450,1424,2.114000,1.291000,0,0,LOOP
7,977000,500,2796,1513,2579,1345,2.203000,1.238000,0,0,LOOP
8,977500,500,2893,1456,2659,1303,2.284000,1.182000,0,0,LOOP
9,978000,500,2961,1419,2732,1265,2.339000,1.160000,0,0,LOOP
10,978500,500,3003,1411,2766,1252,2.368000,1.157000,0,0,LOOP
11,979000,500,3007,1420,2768,1267,2.373000,1.165000,0,0,LOOP
12,979500,500,2979,1465,2747,1293,2.358000,1.207000,0,0,LOOP
13,980000,500,2913,1528,2685,1379,2.299000,1.248000,0,0,LOOP
14,980500,500,2815,1595,2593,1438,2.223000,1.303000,0,0,LOOP
15,981000,500,2690,1685,2470,1530,2.129000,1.379000,0,0,LOOP
16,981500,500,2544,1781,2327,1616,2.018000,1.458000,0,0,LOOP
17,982000,500,2385,1905,2183,1744,1.895000,1.553000,0,0,LOOP
18,982500,500,2218,2026,2022,1870,1.772000,1.649000,0,0,LOOP
19,983000,500,2039,2144,1856,1986,1.632000,1.740000,0,0,LOOP
20,983500,500,1858,2266,1690,2108,1.501000,1.831000,0,0,LOOP
21,984000,500,1679,2367,1517,2209,1.357000,1.935000,0,0,LOOP
22,984500,500,1518,2466,1362,2310,1.242000,2.003000,0,0,LOOP
23,985000,500,1377,2541,1232,2384,1.131000,2.059000,0,0,LOOP
24,985500,500,1265,2603,1125,2451,1.048000,2.112000,0,0,LOOP
25,986000,500,1176,2653,1037,2499,0.979000,2.150000,0,0,LOOP
26,986500,500,1115,2685,974,2521,0.927000,2.179000,0,0,LOOP
27,987000,500,1087,2684,945,2525,0.903000,2.179000,0,0,LOOP
28,987500,500,1094,2662,947,2506,0.911000,2.140000,0,0,LOOP
29,988000,500,1133,2605,988,2438,0.940000,2.115000,0,0,LOOP
30,988500,500,1211,2548,1072,2381,1.003000,2.070000,0,0,LOOP
31,989000,500,1319,2475,1173,2318,1.083000,2.011000,0,0,LOOP
32,989500,500,1451,2385,1302,2234,1.186000,1.935000,0,0,LOOP
0,990000,500,1655,2233,1487,2073,1.341000,1.823000,0,0,LOOP
1,990500,500,1822,2115,1647,1959,1.470000,1.723000,0,0,LOOP
2,991000,500,1996,1994,1817,1840,1.598000,1.623000,0,0,LOOP
3,991500,500,2177,1872,1987,1712,1.735000,1.513000,0,0,LOOP
4,992000,500,2358,1760,2151,1610,1.882000,1.440000,0,0,LOOP
5,992500,500,2525,1660,2319,1505,2.009000,1.347000,0,0,LOOP
6,993000,500,2673,1579,2448,1424,2.117000,1.289000,0,0,LOOP
7,993500,500,2796,1513,2559,1360,2.202000,1.234000,0,0,LOOP
8,994000,500,2893,1456,2660,1310,2.282000,1.187000,0,0,LOOP
9,994500,500,2961,1419,2718,1264,2.336000,1.161000,0,0,LOOP
10,995000,500,3003,1411,2769,1261,2.370000,1.153000,0,0,LOOP
11,995500,500,3007,1420,2771,1262,2.374000,1.164000,0,0,LOOP
12,996000,500,2979,1465,2743,1321,2.359000,1.201000,0,0,LOOP
13,996500,500,2913,1528,2691,1380,2.303000,1.251000,0,0,LOOP
14,997000,500,2815,1595,2591,1439,2.229000,1.302000,0,0,LOOP
15,997500,500,2690,1685,2465,1533,2.135000,1.371000,0,0,LOOP
16,998000,500,2544,1781,2320,1632,2.022000,1.442000,0,0,LOOP
17,998500,500,2385,1905,2176,1767,1.897000,1.562000,0,0,LOOP
18,999000,500,2218,2026,2032,1895,1.778000,1.665000,0,0,LOOP
19,999500,500,2039,2144,1856,1998,1.635000,1.741000,0,0,LOOP
20,1000000,500,1858,2266,1683,2112,1.500000,1.845000,0,0,LOOP
21,1000500,500,1679,2367,1516,2211,1.365000,1.923000,0,0,LOOP
22,1001000,500,1518,2466,1378,2301,1.243000,2.016000,0,0,LOOP
23,1001500,500,1377,2541,1230,2387,1.132000,2.061000,0,0,LOOP
24,1002000,500,1265,2603,1130,2448,1.044000,2.112000,0,0,LOOP
25,1002500,500,1176,2653,1041,2497,0.973000,2.144000,0,0,LOOP
26,1003000,500,1115,2685,976,2534,0.928000,2.183000,0,0,LOOP
27,1003500,500,1087,2684,944,2540,0.907000,2.168000,0,0,LOOP
28,1004000,500,1094,2662,958,2505,0.911000,2.161000,0,0,LOOP
29,1004500,500,1133,2605,986,2443,0.942000,2.123000,0,0,LOOP
30,1005000,500,1211,2548,1071,2405,1.002000,2.088000,0,0,LOOP
31,1005500,500,1319,2475,1171,2310,1.086000,2.011000,0,0,LOOP
32,1006000,500,1451,2385,1295,2227,1.185000,1.943000,0,0,LOOP
0,1006500,500,1655,2233,1490,2081,1.338000,1.825000,0,0,LOOP
1,1007000,500,1822,2115,1651,1971,1.465000,1.727000,0,0,LOOP
2,1007500,500,1996,1994,1810,1845,1.599000,1.624000,0,0,LOOP
3,1008000,500,2177,1872,1978,1721,1.739000,1.526000,0,0,LOOP
4,1008500,500,2358,1760,2157,1610,1.873000,1.439000,0,0,LOOP
5,1009000,500,2525,1660,2317,1500,2.003000,1.352000,0,0,LOOP
6,1009500,500,2673,1579,2459,1424,2.117000,1.290000,0,0,LOOP
7,1010000,500,2796,1513,2559,1359,2.204000,1.237000,0,0,LOOP
8,1010500,500,2893,1456,2665,1301,2.283000,1.192000,0,0,LOOP
9,1011000,500,2961,1419,2733,1280,2.337000,1.159000,0,0,LOOP
10,1011500,500,3003,1411,2775,1255,2.373000,1.153000,0,0,LOOP
11,1012000,500,3007,1420,2769,1264,2.377000,1.160000,0,0,LOOP
12,1012500,500,2979,1465,2750,1309,2.352000,1.198000,0,0,LOOP
13,1013000,500,2913,1528,2685,1360,2.299000,1.263000,0,0,LOOP
14,1013500,500,2815,1595,2586,1424,2.233000,1.300000,0,0,LOOP
15,1014000,500,2690,1685,2468,1535,2.135000,1.372000,0,0,LOOP
16,1014500,500,2544,1781,2339,1628,2.021000,1.453000,0,0,LOOP
17,1015000,500,2385,1905,2184,1758,1.902000,1.554000,0,0,LOOP
18,1015500,500,2218,2026,2023,1889,1.778000,1.640000,0,0,LOOP
19,1016000,500,2039,2144,1856,1994,1.638000,1.738000,0,0,LOOP
20,1016500,500,1858,2266,1685,2113,1.504000,1.846000,0,0,LOOP
21,1017000,500,1679,2367,1515,2219,1.367000,1.925000,0,0,LOOP
22,1017500,500,1518,2466,1367,2304,1.240000,2.003000,0,0,LOOP
23,1018000,500,1377,2541,1231,2382,1.128000,2.062000,0,0,LOOP
24,1018500,500,1265,2603,1122,2448,1.047000,2.109000,0,0,LOOP
25,1019000,500,1176,2653,1045,2490,0.976000,2.151000,0,0,LOOP
26,1019500,500,1115,2685,967,2511,0.923000,2.181000,0,0,LOOP
27,1020000,500,1087,2684,949,2528,0.903000,2.174000,0,0,LOOP
28,1020500,500,1094,2662,950,2503,0.907000,2.163000,0,0,LOOP
29,1021000,500,1133,2605,991,2444,0.940000,2.109000,0,0,LOOP
30,1021500,500,1211,2548,1072,2407,1.004000,2.061000,0,0,LOOP
31,1022000,500,1319,2475,1168,2311,1.086000,2.011000,0,0,LOOP
32,1022500,500,1451,2385,1297,2225,1.186000,1.939000,0,0,LOOP
0,1023000,500,1655,2233,1488,2083,1.343000,1.822000,0,0,LOOP
1,1023500,500,1822,2115,1648,1957,1.470000,1.710000,0,0,LOOP
2,1024000,500,1996,1994,1809,1835,1.599000,1.620000,0,0,LOOP
3,1024500,500,2177,1872,1981,1721,1.737000,1.523000,0,0,LOOP
4,1025000,500,2358,1760,2153,1603,1.879000,1.442000,0,0,LOOP
5,1025500,500,2525,1660,2308,1488,2.000000,1.358000,0,0,LOOP
6,1026000,500,2673,1579,2448,1424,2.112000,1.284000,0,0,LOOP
7,1026500,500,2796,1513,2559,1360,2.204000,1.234000,0,0,LOOP
8,1027000,500,2893,1456,2668,1303,2.293000,1.186000,0,0,LOOP
9,1027500,500,2961,1419,2729,1262,2.336000,1.160000,0,0,LOOP
10,1028000,500,3003,1411,2762,1270,2.370000,1.147000,0,0,LOOP
11,1028500,500,3007,1420,2773,1264,2.373000,1.165000,0,0,LOOP
12,1029000,500,2979,1465,2743,1311,2.355000,1.199000,0,0,LOOP
13,1029500,500,2913,1528,2687,1379,2.299000,1.242000,0,0,LOOP
14,1030000,500,2815,1595,2595,1450,2.237000,1.292000,0,0,LOOP
15,1030500,500,2690,1685,2474,1535,2.134000,1.378000,0,0,LOOP
16,1031000,500,2544,1781,2336,1626,2.022000,1.456000,0,0,LOOP
17,1031500,500,2385,1905,2195,1760,1.900000,1.547000,0,0,LOOP
18,1032000,500,2218,2026,2032,1867,1.775000,1.651000,0,0,LOOP
19,1032500,500,2039,2144,1854,1995,1.635000,1.744000,0,0,LOOP
20,1033000,500,1858,2266,1690,2114,1.499000,1.843000,0,0,LOOP
21,1033500,500,1679,2367,1509,2214,1.363000,1.914000,0,0,LOOP
22,1034000,500,1518,2466,1367,2333,1.242000,2.007000,0,0,LOOP
23,1034500,500,1377,2541,1226,2385,1.127000,2.063000,0,0,LOOP
24,1035000,500,1265,2603,1123,2448,1.044000,2.113000,0,0,LOOP
25,1035500,500,1176,2653,1040,2496,0.980000,2.154000,0,0,LOOP
26,1036000,500,1115,2685,976,2522,0.929000,2.191000,0,0,LOOP
27,1036500,500,1087,2684,945,2497,0.905000,2.169000,0,0,LOOP
28,1037000,500,1094,2662,951,2503,0.910000,2.163000,0,0,LOOP
29,1037500,500,1133,2605,991,2448,0.943000,2.115000,0,0,LOOP
